objectid,year_record,island,route_id,bmp,emp,route_name,county_id,county_id_t,aadt,aadt_su,aadt_cu,f_system,f_system_t,facility_type,facility_type_t,maint_op,maint_op_t,ownership,ownership_t,through_lanes,urban_id,urban_id_t,st_lengthshape
1209,2024,Oahu,750,0.94,2,Kunia Road,3,C&C Honolulu,21989,1556,458,3,Principal Arterial,2,two way,1,State Highway,1,State Highway,2,39889,Honolulu,1708.07341264015
1210,2024,Oahu,750,2,2.434,Kunia Road,3,C&C Honolulu,11793,567,78,4,Minor Arterial,2,two way,1,State Highway,1,State Highway,2,39889,Honolulu,699.343226825209
1211,2024,Oahu,750,2.434,7.003,Kunia Road,3,C&C Honolulu,11793,567,78,4,Minor Arterial,2,two way,1,State Highway,1,State Highway,2,39889,Honolulu,7362.44077938705
1212,2024,Oahu,750,7.003,7.04,Kunia Road,3,C&C Honolulu,11793,567,78,4,Minor Arterial,2,two way,1,State Highway,1,State Highway,2,39889,Honolulu,59.6214901020117
1213,2024,Oahu,750,7.04,7.21,Kunia Road,3,C&C Honolulu,20263,1434,422,4,Minor Arterial,2,two way,1,State Highway,1,State Highway,2,39889,Honolulu,273.93626796007
1214,2024,Oahu,750,7.21,8.02,Kunia Road,3,C&C Honolulu,20263,1434,422,4,Minor Arterial,2,two way,1,State Highway,1,State Highway,4,39889,Honolulu,1305.22586232658
1215,2024,Oahu,750,8.02,8.046,Kunia Road,3,C&C Honolulu,20263,1434,422,4,Minor Arterial,2,two way,1,State Highway,1,State Highway,2,39889,Honolulu,41.896207583272
1216,2024,Oahu,7501,0,0.288,Atkinson Drive,3,C&C Honolulu,21059,1204,665,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,6,39889,Honolulu,503.867593036604
1217,2024,Oahu,7502,0,0.6,Beretania Street,3,C&C Honolulu,14424,481,164,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,3,39889,Honolulu,972.954289798315
1218,2024,Oahu,7502,0.6,1,Beretania Street,3,C&C Honolulu,20152,672,229,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,3,39889,Honolulu,648.636171779164
1219,2024,Oahu,7502,1,2.2,Beretania Street,3,C&C Honolulu,20152,672,229,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,1945.90857804275
1220,2024,Oahu,7502,2.2,2.43,Beretania Street,3,C&C Honolulu,41101,1370,467,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,6,39889,Honolulu,372.965769767162
1221,2024,Oahu,7502,2.43,3.006,Beretania Street,3,C&C Honolulu,18648,622,212,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,6,39889,Honolulu,934.03618198748
1222,2024,Oahu,7502,3.006,3.299,Beretania Street,3,C&C Honolulu,18648,622,212,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,6,39889,Honolulu,469.695246084376
1223,2024,Oahu,7503,0,0.35,Kapiolani Boulevard,3,C&C Honolulu,26862,744,586,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,6,39889,Honolulu,564.504364597983
1224,2024,Oahu,7503,0.35,1.51,Kapiolani Boulevard,3,C&C Honolulu,27876,771,603,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,6,39889,Honolulu,1870.9288886132
1225,2024,Oahu,7503,1.51,1.52,Kapiolani Boulevard,3,C&C Honolulu,27876,771,603,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,5,39889,Honolulu,16.128731241649
1226,2024,Oahu,7503,1.52,1.61,Kapiolani Boulevard,3,C&C Honolulu,48528,1344,1058,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,5,39889,Honolulu,145.158222864301
1227,2024,Oahu,7503,1.61,1.62,Kapiolani Boulevard,3,C&C Honolulu,48528,1344,1058,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,6,39889,Honolulu,16.1287358170507
1228,2024,Oahu,7503,1.62,2.43,Kapiolani Boulevard,3,C&C Honolulu,25266,700,551,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,6,39889,Honolulu,1306.42442323149
1229,2024,Oahu,7503,2.43,2.9,Kapiolani Boulevard,3,C&C Honolulu,22484,623,490,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,5,39889,Honolulu,758.048816200285
1230,2024,Oahu,7503,2.9,3.112,Kapiolani Boulevard,3,C&C Honolulu,22484,623,490,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,6,39889,Honolulu,341.928315440117
1231,2024,Oahu,7504,0,0.2,Alakea Street,3,C&C Honolulu,10188,304,146,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,338.501537959427
1232,2024,Oahu,7504,0.2,0.3,Alakea Street,3,C&C Honolulu,10188,304,146,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,6,39889,Honolulu,169.250863152164
1233,2024,Oahu,7504,0.3,0.4,Alakea Street,3,C&C Honolulu,10188,304,146,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,5,39889,Honolulu,169.250786870277
1234,2024,Oahu,7504,0.4,0.49,Queen Emma Street,3,C&C Honolulu,16278,548,166,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,5,39889,Honolulu,152.32567204569
1235,2024,Oahu,7504,0.49,0.5,Queen Emma Street,3,C&C Honolulu,9623,189,41,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,5,39889,Honolulu,16.9251123993691
1236,2024,Oahu,7504,0.5,0.563,Queen Emma Street,3,C&C Honolulu,9623,189,41,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,106.627991989512
1237,2024,Oahu,7505,0,0.1,Pali Highway,3,C&C Honolulu,13635,562,233,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,6,39889,Honolulu,162.804778443884
1238,2024,Oahu,7505,0.1,0.11,Pali Highway,3,C&C Honolulu,13635,562,233,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,16.2804763636744
1239,2024,Oahu,7505,0.11,0.21,Pali Highway,3,C&C Honolulu,7733,319,132,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,167.819366194079
1240,2024,Oahu,7505,0.21,0.44,Bishop Street,3,C&C Honolulu,11600,478,199,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,5,39889,Honolulu,385.984527997996
1241,2024,Oahu,7505,0.44,0.54,Bishop Street,3,C&C Honolulu,7639,315,131,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,5,39889,Honolulu,167.81930213275
1242,2024,Oahu,7505,0.54,0.597,Bishop Street,3,C&C Honolulu,7639,315,131,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,95.6569982971809
1243,2024,Oahu,7510,0,0.16,South Street,3,C&C Honolulu,5963,174,33,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,258.192901653693
1244,2024,Oahu,7510,0.16,0.172,South Street,3,C&C Honolulu,5963,174,33,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,19.3644784196535
1245,2024,Oahu,7510,0.172,0.61,South Street,3,C&C Honolulu,14889,624,320,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,694.422697521893
1246,2024,Oahu,7510,0.61,0.78,Alapai Street,3,C&C Honolulu,14889,624,320,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,269.52481852103
1247,2024,Oahu,7510,0.78,0.8,Alapai Street,3,C&C Honolulu,14889,624,320,5,Major Collector,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,31.7087798232284
1248,2024,Oahu,7510,0.8,0.87,Alapai Street,3,C&C Honolulu,3541,103,5,5,Major Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,112.639278243749
1249,2024,Oahu,7510,0.87,1.047,Lusitana Street,3,C&C Honolulu,7427,63,14,5,Major Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,284.816428228706
1250,2024,Oahu,7511,0,0.07,Ward Avenue,3,C&C Honolulu,11600,214,104,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,114.045780449406
1251,2024,Oahu,7511,0.07,0.96,Ward Avenue,3,C&C Honolulu,21434,422,304,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,1450.00983730473
1252,2024,Oahu,7511,0.96,1.148,Ward Avenue,3,C&C Honolulu,6797,97,29,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,306.294259665083
1253,2024,Oahu,7512,0,0.15,Pensacola Street,3,C&C Honolulu,7597,202,100,5,Major Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,250.126241808023
1254,2024,Oahu,7512,0.15,0.5,Pensacola Street,3,C&C Honolulu,7597,117,36,5,Major Collector,1,one way,2,County Highway,2,County Highway,3,39889,Honolulu,569.051375710806
1255,2024,Oahu,7512,0.5,0.58,Pensacola Street,3,C&C Honolulu,8473,225,112,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,130.068840210082
1256,2024,Oahu,7512,0.58,0.65,Pensacola Street,3,C&C Honolulu,10087,268,133,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,113.810251429592
1257,2024,Oahu,7512,0.65,0.78,Pensacola Street,3,C&C Honolulu,13113,348,173,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,211.361990237229
1258,2024,Oahu,7512,0.78,1.2,Pensacola Street,3,C&C Honolulu,9726,258,128,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,682.861680783865
1259,2024,Oahu,7512,1.2,1.3,Pensacola Street,3,C&C Honolulu,9726,258,128,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,162.586106553671
1260,2024,Oahu,7512,1.3,1.368,Waimanu Street,3,C&C Honolulu,9726,258,128,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,3,39889,Honolulu,110.558518608716
1261,2024,Oahu,7513,0,0.27,Piikoi Street,3,C&C Honolulu,24111,461,167,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,6,39889,Honolulu,445.560548826266
1262,2024,Oahu,7513,0.27,0.275,Piikoi Street,3,C&C Honolulu,24111,461,167,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,8.25105361707201
1263,2024,Oahu,7513,0.275,0.65,Piikoi Street,3,C&C Honolulu,24111,461,167,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,610.579139842841
1264,2024,Oahu,7513,0.65,0.71,Piikoi Street,3,C&C Honolulu,24111,461,167,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,5,39889,Honolulu,97.6926588149473
1265,2024,Oahu,7513,0.71,0.94,Piikoi Street,3,C&C Honolulu,24111,461,167,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,374.488563114363
1266,2024,Oahu,7513,0.94,1.362,Piikoi Street,3,C&C Honolulu,6656,232,62,6,Minor Collector,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,687.105066361941
1267,2024,Oahu,7514,0,0.39,Keeaumoku Street,3,C&C Honolulu,15831,583,319,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,6,39889,Honolulu,635.967191650867
1268,2024,Oahu,7514,0.39,0.6,Keeaumoku Street,3,C&C Honolulu,22280,433,291,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,6,39889,Honolulu,342.443858256466
1269,2024,Oahu,7514,0.6,0.885,Keeaumoku Street,3,C&C Honolulu,22280,433,291,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,464.745202292186
1270,2024,Oahu,7515,0,0.5,Queen Street,3,C&C Honolulu,10039,152,38,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,804.463154351924
1271,2024,Oahu,7515,0.5,0.57,Queen Street,3,C&C Honolulu,11802,195,62,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,112.624934212046
1272,2024,Oahu,7515,0.57,1.14,Queen Street,3,C&C Honolulu,11802,195,62,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,917.087968533354
1273,2024,Oahu,7515,1.14,1.175,Queen Street,3,C&C Honolulu,11802,195,62,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,56.3124201698746
1274,2024,Oahu,7515,1.175,1.264,Queen Street,3,C&C Honolulu,6753,144,46,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,165.719474397947
1275,2024,Oahu,7516,0,0.37,Punchbowl Street,3,C&C Honolulu,35913,1511,528,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,593.312237470691
1276,2024,Oahu,7516,0.37,0.56,Punchbowl Street,3,C&C Honolulu,18385,773,270,3,Principal Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,304.980167037452
1277,2024,Oahu,7516,0.56,0.57,Punchbowl Street,3,C&C Honolulu,18385,773,270,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,3,39889,Honolulu,16.472926432987
1278,2024,Oahu,7516,0.57,0.69,Punchbowl Street,3,C&C Honolulu,7861,373,181,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,3,39889,Honolulu,197.675362243489
1279,2024,Oahu,7516,0.69,0.79,Punchbowl Street,3,C&C Honolulu,7861,373,181,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,164.729386196305
1280,2024,Oahu,7516,0.79,0.92,Punchbowl Street,3,C&C Honolulu,7861,373,181,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,3,39889,Honolulu,214.14830494341
1281,2024,Oahu,7516,0.92,0.956,Punchbowl Street,3,C&C Honolulu,7861,373,181,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,59.3025807807475
1282,2024,Oahu,7517,0,0.936,Auwaiolimu Street,3,C&C Honolulu,5651,20,5,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,1521.52610664885
1283,2024,Oahu,7518,0,0.36,Iolani Avenue,3,C&C Honolulu,7222,22,21,5,Major Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,580.178681248739
1284,2024,Oahu,7518,0.36,0.99,Prospect Street,3,C&C Honolulu,7222,22,21,5,Major Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,1015.31275485785
1285,2024,Oahu,7518,0.99,1.797,Nehoa Street,3,C&C Honolulu,14249,245,68,5,Major Collector,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,1300.56712602317
1286,2024,Oahu,7519,0,0.09,Kinau Street,3,C&C Honolulu,7733,221,67,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,1,39889,Honolulu,146.138868096194
1287,2024,Oahu,7519,0.09,0.1,Kinau Street,3,C&C Honolulu,7733,221,67,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,16.2376718776269
1288,2024,Oahu,7519,0.1,0.2,Kinau Street,3,C&C Honolulu,26903,769,234,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,162.376841427487
1289,2024,Oahu,7519,0.2,0.5,Kinau Street,3,C&C Honolulu,15310,588,112,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,487.130713831757
1290,2024,Oahu,7519,0.5,0.881,Kinau Street,3,C&C Honolulu,6387,139,45,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,4,39889,Honolulu,618.655900570498
1291,2024,Oahu,7520,0,0.1,Kukui Street,3,C&C Honolulu,6234,34,9,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,196.146652399399
1292,2024,Oahu,7521,0,0.41,Lusitana Street,3,C&C Honolulu,4333,122,4,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,658.110828133052
1293,2024,Oahu,7521,0.41,0.42,Lusitana Street,3,C&C Honolulu,13617,136,9,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,16.0514517783209
1294,2024,Oahu,7521,0.42,0.54,Lusitana Street,3,C&C Honolulu,13617,136,9,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,192.617820431573
1295,2024,Oahu,7521,0.54,0.55,Lusitana Street,3,C&C Honolulu,14849,197,82,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,16.119424425963
1296,2024,Oahu,7521,0.55,0.815,Pauoa Road,3,C&C Honolulu,14849,197,82,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,443.372647300466
1297,2024,Oahu,7522,0,1.39,Nuuanu Avenue,3,C&C Honolulu,13505,430,283,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,2254.94350287298
1298,2024,Oahu,7522,1.39,1.394,Nuuanu Avenue,3,C&C Honolulu,13505,430,283,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,6.48899691028791
1299,2024,Oahu,7522,1.394,1.61,Nuuanu Avenue,3,C&C Honolulu,13505,369,151,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,361.845281652743
1300,2024,Oahu,7522,1.61,1.691,Nuuanu Avenue,3,C&C Honolulu,3449,118,34,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,135.691948950841
1301,2024,Oahu,7523,0,0.316,Queen Emma Street,3,C&C Honolulu,11834,405,186,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,514.005245435108
1302,2024,Oahu,7524,0,0.262,Wyllie Street,3,C&C Honolulu,8977,77,16,5,Major Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,428.622133909275
1303,2024,Oahu,7525,0,0.17,Wilder Avenue,3,C&C Honolulu,14265,172,96,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,274.193765928926
1304,2024,Oahu,7525,0.17,1.266,Wilder Avenue,3,C&C Honolulu,14265,172,96,4,Minor Arterial,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,1767.74379463599
1305,2024,Oahu,7526,0,0.4,Lunalilo Street,3,C&C Honolulu,33878,400,214,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,648.34625980593
1306,2024,Oahu,7526,0.4,0.45,Lunalilo Street,3,C&C Honolulu,6256,35,8,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,81.1916836773998
1307,2024,Oahu,7526,0.45,0.59,Lunalilo Street,3,C&C Honolulu,6256,35,8,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,3,39889,Honolulu,227.336520032069
1308,2024,Oahu,7526,0.59,0.6,Lunalilo Street,3,C&C Honolulu,6256,35,8,3,Principal Arterial,1,one way,2,County Highway,2,County Highway,1,39889,Honolulu,16.2383591141748
1309,2024,Oahu,7527,0,0.311,Bethel Street,3,C&C Honolulu,4245,129,42,4,Minor Arterial,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,530.288512881262
1310,2024,Oahu,7528,0,0.53,Pohukaina Street,3,C&C Honolulu,3903,51,1,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,864.228966043848
1311,2024,Oahu,7528,0.53,0.58,Kamani Street,3,C&C Honolulu,3903,51,1,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,81.5310547473925
1312,2024,Oahu,7528,0.58,0.6,Auahi Street,3,C&C Honolulu,4158,126,2,6,Minor Collector,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,32.6124408399427
1313,2024,Oahu,7528,0.6,1.138,Auahi Street,3,C&C Honolulu,4158,126,2,5,Major Collector,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,877.27391532515
1314,2024,Oahu,7530,0,0.266,Sheridan Street,3,C&C Honolulu,4624,127,14,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,436.482121026516
1315,2024,Oahu,7541,0,0.04,Kaheka Street,3,C&C Honolulu,11081,156,27,5,Major Collector,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,67.0965049647734
1316,2024,Oahu,7541,0.04,0.05,Kaheka Street,3,C&C Honolulu,11081,156,27,5,Major Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,16.774072045191
1317,2024,Oahu,7541,0.05,0.404,Kaheka Street,3,C&C Honolulu,6355,94,15,5,Major Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,593.803587583633
1318,2024,Oahu,7542,0,0.34,Kuakini Street,3,C&C Honolulu,6666,31,29,5,Major Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,552.151699117078
1319,2024,Oahu,7542,0.34,0.94,Kuakini Street,3,C&C Honolulu,9264,136,12,5,Major Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,977.59567235171
1320,2024,Oahu,7542,0.94,1.06,Kuakini Street,3,C&C Honolulu,3530,69,0,5,Major Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,224.620820418166
1321,2024,Oahu,7543,0,0.559,Hotel Street,3,C&C Honolulu,2138,523,5,6,Minor Collector,2,two way,2,County Highway,2,County Highway,4,39889,Honolulu,913.766648436667
1322,2024,Oahu,7544,0,0.209,Richards Street,3,C&C Honolulu,4394,421,7,6,Minor Collector,1,one way,2,County Highway,2,County Highway,2,39889,Honolulu,351.339096063733
1323,2024,Oahu,7545,0,1.4,Pacific Heights Road,3,C&C Honolulu,2197,12,2,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,2250.36733200177
1324,2024,Oahu,7545,1.4,2.233,Pacific Heights Road,3,C&C Honolulu,575,6,0,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,1338.96848207621
1325,2024,Oahu,7546,0,0.17,Booth Road,3,C&C Honolulu,1767,15,0,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,275.457655507144
1326,2024,Oahu,7546,0.17,0.86,Booth Road,3,C&C Honolulu,1288,12,1,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,1118.03409195526
1327,2024,Oahu,7546,0.86,0.9,Booth Road,3,C&C Honolulu,462,1,0,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,64.8135446785518
1328,2024,Oahu,7546,0.9,1.25,Kekuanoni Street,3,C&C Honolulu,462,1,0,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,567.118796164568
1329,2024,Oahu,7546,1.25,1.32,Kapulei Street,3,C&C Honolulu,1876,49,2,6,Minor Collector,2,two way,2,County Highway,2,County Highway,2,39889,Honolulu,113.423765456343
