objectid,zone_class,zoning_des,zoning_lab,loaddate,st_areashape,st_perimetershape
1259,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,18611.0465477576,666.855180749832
1260,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,37095.8797330098,1225.90840799393
1261,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2514.64125206551,224.667491529194
1262,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,9643.76025305635,494.07612276065
1263,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,40744.83628033,824.247524123978
1264,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,11280.520630852,998.17664752795
1265,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,10311939.8492247,19793.69659224
1266,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,41498.0883923782,1056.83968431727
1267,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17729.9972542777,565.149468455309
1268,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,86496.4408867821,1462.91273092905
1269,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5221.65447618271,348.893764362125
1270,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,39054.7354816947,834.291845844969
1271,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,213079.276339195,2336.93037058668
1272,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,78162.3277904235,1565.91227612224
1273,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1394127.32669416,8264.73650615015
1274,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,20846.7586154994,884.603584618831
1275,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,839.451915217515,147.649028842981
1276,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4923.00049722117,284.303277514527
1277,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,28436.7769385545,1567.32930498422
1278,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,17793.5878466176,618.286191502607
1279,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5493.89703216041,1323.82337249001
1280,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,28814.2767149655,1141.19840406424
1281,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,817.567557270447,138.884337360993
1282,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,18173.07580358,727.658297859211
1283,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,14283.6450731189,938.10307372454
1284,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,69202.2970952831,1125.07178533364
1285,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,12166.3065867383,437.803405809497
1286,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,35158.5600749433,904.3445079019
1287,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,32680.9384810301,972.824658370451
1288,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,304745.097819092,2904.68376468083
1289,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,24328.5616918252,714.098600723427
1290,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,137838.924436576,2444.08392152872
1291,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,306251.94197876,11651.680663969
1292,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,421525.355226942,2525.75275418689
1293,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,634.178758628444,107.052774971279
1294,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,21107.7075415004,632.908388096857
1295,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,149697.214227072,1797.70114430831
1296,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2001999.42429578,16113.1598498555
1297,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,1024778.99476627,8294.41621364366
1298,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,1394.61039448232,156.47270581227
1299,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,2146804.4825583,24071.1001362666
1300,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,329769.107323328,3080.27499908568
1301,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,5389.06257847453,376.383839864168
1302,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,506298.098700959,4740.7559366705
1303,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,778688.032490424,4500.39206571405
1304,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,65387.256791419,1587.57097622109
1305,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,239135.511801119,2851.3429879069
1306,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,740976.032201294,8017.81754422211
1307,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,115074.041979886,1310.40255596361
1308,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,804365.436325857,7379.11303623068
1309,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,160234.298125858,2111.977781995
1310,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,124294.448464243,1439.87770223636
1311,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,154514.077843484,2270.1424460181
1312,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,44196.2001387805,997.64350335115
1313,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,5433.36933156293,334.944634049591
1314,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,46542.864185093,865.271226698768
1315,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,2426336.32446005,15253.5546980237
1316,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,520950.164048547,6971.1000986947
1317,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,795266.652719283,8820.05507550238
1318,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,759005.859934982,7958.7159418889
1319,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,35146.223359047,888.62840200196
1320,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,240398.807759515,3593.66926455633
1321,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,6660.39814119848,609.377527333004
1322,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,7220.49786349848,411.364509227129
1323,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,846668.913092367,12067.912120412
1324,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,77542.0448580666,1198.83235903352
1325,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,53046.8638817729,1710.12621073527
1326,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,44715.0740147775,1404.85979030511
1327,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,103702.380513718,3594.26215198221
1328,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,249814.204958837,3549.42353584064
1329,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,445264.340165535,4359.94160185373
1330,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,161797.80002595,2153.85362739462
1331,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,233937.596616992,2436.77356449332
1332,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,17253.8876780636,529.410240572044
1333,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,161705.890393952,2012.68952302348
1334,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,194043.335373776,2805.71709381618
1335,R-10,R-10 Residential District,R-10,2023/09/15 00:00:00+00,43869.7476396261,1388.21296391747
1336,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,100191.232808013,1931.6595256085
1337,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,74739.0583056865,1336.58555931819
1338,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,23357.0933598093,652.233549136686
1339,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,327350.480076089,2966.51762353661
1340,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,235819.938174202,1957.84620068568
1341,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,206097.73577104,2001.06950486237
1342,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,43445.747907509,808.945943857898
1343,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,175703.548102206,2106.28615635209
1344,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,5190.41694425307,305.599319957508
1345,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,151945.369188768,2021.79436990412
1346,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,290875.76395797,2357.19813470469
1347,R-20,R-20 Residential District,R-20,2023/09/15 00:00:00+00,309321.217233278,2631.66365397741
1348,R-3.5,R-3.5 Residential District,R-3.5,2023/09/15 00:00:00+00,1315403.81773997,15523.7407194157
1349,R-3.5,R-3.5 Residential District,R-3.5,2023/09/15 00:00:00+00,209695.390938274,2413.39146808607
1350,R-3.5,R-3.5 Residential District,R-3.5,2023/09/15 00:00:00+00,114422.936671908,1623.36038152359
1351,R-3.5,R-3.5 Residential District,R-3.5,2023/09/15 00:00:00+00,30635.8911163311,702.866894688176
1352,R-3.5,R-3.5 Residential District,R-3.5,2023/09/15 00:00:00+00,33817.0030745164,844.878810096243
1353,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,156069.501631871,2006.36554395832
1354,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,13110.1029231886,572.205064773939
1355,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,301884.275350334,3988.96692547581
1356,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,12574.1707974972,615.881151810757
1357,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,4436.4535428054,434.920231542296
1358,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,34676.2979592995,864.864949339624
1359,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,1089197.80506337,8120.74580974455
1360,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,56037.2005082077,963.167455265931
1361,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,11484.8803630255,483.054361133542
1362,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,2264.99408228269,192.264586188824
1363,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,34811.795250096,989.248766666507
1364,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,93633.7112368198,1577.26177480634
1365,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,12291.0242348285,519.921763403402
1366,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,30469.5251165535,767.044219324804
1367,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,6429.58190316099,461.019877480887
1368,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,60998.695804665,1119.31370114304
1369,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,106598.617752907,2337.96543612598
1370,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,467999.958129479,4631.69593611377
1371,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,1130747.15725037,15168.4986866987
1372,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,940749.528286778,7488.74627522019
1373,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,1455394.89481984,9110.28824474771
1374,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,2299.99082945679,224.498132735471
1375,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,559026.994967238,4938.31356966293
1376,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,33849.843761305,911.459981105918
1377,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,141210.098091473,2214.88244058045
1378,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,29708.3748492497,681.752376030952
1379,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,15683.6986704859,544.017158442275
1380,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,3695740.14587698,25353.1875622082
1381,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,51362.2369282663,1019.36853329619
1382,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,270145.451002358,2455.71759453182
1383,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,16482.8094560845,533.219145417318
1384,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,17964.7790479255,525.256014841662
1385,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,481891.526599559,6637.89964396987
1386,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,4140.48041600172,269.295914810255
1387,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,21159.7066846813,757.952558778567
1388,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,202204.639964429,2310.74192545643
1389,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,108979.638121413,1520.63065825211
1390,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,710421.094980773,6316.77082247803
1391,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,8087.72209662759,397.038210598959
1392,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,18762.2404895911,1158.63749534978
1393,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,164.198456939663,58.4769752774588
1394,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,242336.335732541,2854.96791705721
1395,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,617829.26029406,6978.75594287028
1396,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,2299153.68019907,17980.9731659076
1397,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,321495.3514252,3102.9591880207
1398,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,166621.1357216,1737.2490722604
1399,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,263117.908453646,2249.28605848922
1400,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,30290.3172245275,698.421681981914
1401,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,1211465.00478478,6315.93690830275
1402,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,882811.25440863,7196.93365396439
1403,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,31703.1408013872,1016.12570935374
1404,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,444.734682037789,91.3254569664017
1405,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,95395.800404234,1526.3980754993
1406,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,20713.574338537,641.780328410051
1407,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,239218.93537374,3988.9642774701
1408,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,618538.718896437,8195.87942567124
1409,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,3652037.56812501,28760.2250984598
1410,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,131956.560930009,1888.85804422055
1411,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,25296.4629685884,665.460673124344
1412,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,795.906420823039,206.390025773087
1413,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,300386.299967156,2280.46520136229
1414,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,316780.437651983,3715.76645140529
1415,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,29241.8595215855,763.227989464892
1416,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,5056.88570941971,292.145316972419
1417,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,3280243.78546224,27752.8322573815
1418,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,23652.4456886147,836.743959266549
1419,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,2347.2883110777,245.451081605173
1420,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,61808.899362226,992.033639536985
1421,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,53555.8935166936,1439.59286275501
1422,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,28539.880930578,705.709654746398
1423,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,2991365.13111425,19675.963721867
1424,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,225683.109865652,1970.63770523815
1425,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,69780.6382879143,1313.62284735042
1426,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,559636.100732786,4644.89324137509
1427,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,28641.7356008023,1379.5472647555
1428,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,81765.3563836349,1199.93517823842
1429,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,7226.11130526658,332.655730686415
1430,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,1373195.64229716,6162.87791157505
1431,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,879568.298869986,6356.89113933354
1432,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,67270.0078230587,1343.07741602031
1433,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,386019.538181501,3903.10613406022
1434,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,94598.6430408403,1253.53807305847
1435,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,2194.16092353439,197.053495562601
